month,rep_id,region,division,product,tenure_months,monthly_target,sales_units,target_ach_pct,doctor_coverage,calls_made,new_doctors_added,avg_rx_per_doctor
2023-05,REP0034,South,Orthopedics,JointFlex 15mg,63,152.0,219.0,143.7,17,75,2,12.88
2023-06,REP0034,South,Orthopedics,JointFlex 15mg,64,152.0,211.0,138.5,23,93,2,9.17
2023-07,REP0034,South,Orthopedics,JointFlex 15mg,65,152.0,211.0,138.5,23,71,0,9.17
2023-08,REP0034,South,Orthopedics,JointFlex 15mg,66,152.0,190.0,124.7,10,32,2,19.0
2023-09,REP0034,South,Orthopedics,JointFlex 15mg,67,152.0,177.0,116.2,17,51,2,10.41
2023-10,REP0034,South,Orthopedics,JointFlex 15mg,68,152.0,156.0,102.4,9,29,3,17.33
2023-11,REP0034,South,Orthopedics,JointFlex 15mg,69,152.0,164.0,107.6,13,46,2,12.62
2023-12,REP0034,South,Orthopedics,JointFlex 15mg,70,152.0,162.0,106.3,16,59,0,10.12
2021-01,REP0035,South,Neurology,NeuroShield 25mg,42,102.0,115.0,112.2,19,53,2,6.05
2021-02,REP0035,South,Neurology,NeuroShield 25mg,43,102.0,122.0,119.1,20,64,1,6.1
2021-03,REP0035,South,Neurology,NeuroShield 25mg,44,102.0,120.0,117.1,20,78,1,6.0
2021-04,REP0035,South,Neurology,NeuroShield 25mg,45,102.0,144.0,140.5,18,62,1,8.0
2021-05,REP0035,South,Neurology,NeuroShield 25mg,46,102.0,149.0,145.4,19,84,0,7.84
2021-06,REP0035,South,Neurology,NeuroShield 25mg,47,102.0,149.0,145.4,15,45,1,9.93
2021-07,REP0035,South,Neurology,NeuroShield 25mg,48,102.0,143.0,139.5,29,100,0,4.93
2021-08,REP0035,South,Neurology,NeuroShield 25mg,49,102.0,139.0,135.6,9,30,2,15.44
2021-09,REP0035,South,Neurology,NeuroShield 25mg,50,102.0,137.0,133.7,21,69,1,6.52
2021-10,REP0035,South,Neurology,NeuroShield 25mg,51,102.0,114.0,111.2,13,47,0,8.77
2021-11,REP0035,South,Neurology,NeuroShield 25mg,52,102.0,113.0,110.3,14,53,4,8.07
2021-12,REP0035,South,Neurology,NeuroShield 25mg,53,102.0,103.0,100.5,10,34,2,10.3
2022-01,REP0035,South,Neurology,NeuroShield 25mg,54,102.0,120.0,117.1,16,54,2,7.5
2022-02,REP0035,South,Neurology,NeuroShield 25mg,55,102.0,134.0,130.8,10,32,2,13.4
2022-03,REP0035,South,Neurology,NeuroShield 25mg,56,102.0,122.0,119.1,24,78,1,5.08
2022-04,REP0035,South,Neurology,NeuroShield 25mg,57,102.0,147.0,143.4,15,37,1,9.8
2022-05,REP0035,South,Neurology,NeuroShield 25mg,58,102.0,159.0,155.2,16,49,3,9.94
2022-06,REP0035,South,Neurology,NeuroShield 25mg,59,102.0,146.0,142.5,15,53,2,9.73
2022-07,REP0035,South,Neurology,NeuroShield 25mg,60,102.0,176.0,171.7,21,82,1,8.38
2022-08,REP0035,South,Neurology,NeuroShield 25mg,61,102.0,131.0,127.8,18,63,0,7.28
2022-09,REP0035,South,Neurology,NeuroShield 25mg,62,102.0,133.0,129.8,19,69,2,7.0
2022-10,REP0035,South,Neurology,NeuroShield 25mg,63,102.0,131.0,127.8,15,48,0,8.73
2022-11,REP0035,South,Neurology,NeuroShield 25mg,64,102.0,140.0,136.6,18,61,0,7.78
2022-12,REP0035,South,Neurology,NeuroShield 25mg,65,102.0,149.0,145.4,13,42,2,11.46
2023-01,REP0035,South,Neurology,NeuroShield 25mg,66,102.0,129.0,125.9,21,87,2,6.14
2023-02,REP0035,South,Neurology,NeuroShield 25mg,67,102.0,119.0,116.1,16,58,4,7.44
2023-03,REP0035,South,Neurology,NeuroShield 25mg,68,102.0,123.0,120.0,22,78,3,5.59
2023-04,REP0035,South,Neurology,NeuroShield 25mg,69,102.0,146.0,142.5,14,55,2,10.43
2023-05,REP0035,South,Neurology,NeuroShield 25mg,70,102.0,166.0,162.0,17,54,0,9.76
2023-06,REP0035,South,Neurology,NeuroShield 25mg,71,102.0,167.0,163.0,19,58,1,8.79
2023-07,REP0035,South,Neurology,NeuroShield 25mg,72,102.0,149.0,145.4,12,35,0,12.42
2023-08,REP0035,South,Neurology,NeuroShield 25mg,73,102.0,145.0,141.5,15,39,4,9.67
2023-09,REP0035,South,Neurology,NeuroShield 25mg,74,102.0,156.0,152.2,14,51,2,11.14
2023-10,REP0035,South,Neurology,NeuroShield 25mg,75,102.0,146.0,142.5,14,57,1,10.43
2023-11,REP0035,South,Neurology,NeuroShield 25mg,76,102.0,114.0,111.2,20,80,5,5.7
2023-12,REP0035,South,Neurology,NeuroShield 25mg,77,102.0,114.0,111.2,20,66,2,5.7
2021-01,REP0036,North,Orthopedics,JointFlex 15mg,44,145.0,208.0,143.7,13,50,1,16.0
2021-02,REP0036,North,Orthopedics,JointFlex 15mg,45,145.0,196.0,135.4,23,72,0,8.52
2021-03,REP0036,North,Orthopedics,JointFlex 15mg,46,145.0,247.0,170.6,17,69,0,14.53
2021-04,REP0036,North,Orthopedics,JointFlex 15mg,47,145.0,202.0,139.5,14,45,0,14.43
2021-05,REP0036,North,Orthopedics,JointFlex 15mg,48,145.0,248.0,171.3,19,59,1,13.05
2021-06,REP0036,North,Orthopedics,JointFlex 15mg,49,145.0,231.0,159.6,13,22,1,17.77
2021-07,REP0036,North,Orthopedics,JointFlex 15mg,50,145.0,234.0,161.6,16,47,2,14.62
2021-08,REP0036,North,Orthopedics,JointFlex 15mg,51,145.0,279.0,192.7,14,60,2,19.93
2021-09,REP0036,North,Orthopedics,JointFlex 15mg,52,145.0,222.0,153.3,16,55,3,13.88
2021-10,REP0036,North,Orthopedics,JointFlex 15mg,53,145.0,190.0,131.2,16,65,3,11.88
2021-11,REP0036,North,Orthopedics,JointFlex 15mg,54,145.0,182.0,125.7,17,65,2,10.71
2021-12,REP0036,North,Orthopedics,JointFlex 15mg,55,145.0,213.0,147.1,19,70,2,11.21
2022-01,REP0036,North,Orthopedics,JointFlex 15mg,56,145.0,227.0,156.8,16,56,0,14.19
2022-02,REP0036,North,Orthopedics,JointFlex 15mg,57,145.0,192.0,132.6,19,60,1,10.11
2022-03,REP0036,North,Orthopedics,JointFlex 15mg,58,145.0,256.0,176.8,24,101,3,10.67
2022-04,REP0036,North,Orthopedics,JointFlex 15mg,59,145.0,288.0,198.9,19,59,0,15.16
2022-05,REP0036,North,Orthopedics,JointFlex 15mg,60,145.0,280.0,193.4,18,64,1,15.56
2022-06,REP0036,North,Orthopedics,JointFlex 15mg,61,145.0,248.0,171.3,19,58,2,13.05
2022-07,REP0036,North,Orthopedics,JointFlex 15mg,62,145.0,285.0,196.9,9,19,2,31.67
2022-08,REP0036,North,Orthopedics,JointFlex 15mg,63,145.0,272.0,187.9,16,40,3,17.0
2022-09,REP0036,North,Orthopedics,JointFlex 15mg,64,145.0,217.0,149.9,16,58,1,13.56
2022-10,REP0036,North,Orthopedics,JointFlex 15mg,65,145.0,204.0,140.9,14,63,3,14.57
2022-11,REP0036,North,Orthopedics,JointFlex 15mg,66,145.0,219.0,151.3,9,36,2,24.33
2022-12,REP0036,North,Orthopedics,JointFlex 15mg,67,145.0,185.0,127.8,19,74,2,9.74
2023-01,REP0036,North,Orthopedics,JointFlex 15mg,68,145.0,200.0,138.1,18,68,2,11.11
2023-02,REP0036,North,Orthopedics,JointFlex 15mg,69,145.0,245.0,169.2,19,72,2,12.89
2023-03,REP0036,North,Orthopedics,JointFlex 15mg,70,145.0,217.0,149.9,18,60,3,12.06
2023-04,REP0036,North,Orthopedics,JointFlex 15mg,71,145.0,262.0,181.0,17,49,0,15.41
2023-05,REP0036,North,Orthopedics,JointFlex 15mg,72,145.0,271.0,187.2,15,57,0,18.07
2023-06,REP0036,North,Orthopedics,JointFlex 15mg,73,145.0,303.0,209.3,20,70,4,15.15
2023-07,REP0036,North,Orthopedics,JointFlex 15mg,74,145.0,286.0,197.5,16,56,0,17.88
2023-08,REP0036,North,Orthopedics,JointFlex 15mg,75,145.0,278.0,192.0,16,40,0,17.38
2023-09,REP0036,North,Orthopedics,JointFlex 15mg,76,145.0,260.0,179.6,24,84,0,10.83
2023-10,REP0036,North,Orthopedics,JointFlex 15mg,77,145.0,203.0,140.2,23,84,1,8.83
2023-11,REP0036,North,Orthopedics,JointFlex 15mg,78,145.0,209.0,144.4,20,75,0,10.45
2023-12,REP0036,North,Orthopedics,JointFlex 15mg,79,145.0,196.0,135.4,13,41,1,15.08
2021-01,REP0037,West,Cardiology,CardioMax 10mg,39,119.0,121.0,101.3,22,72,1,5.5
2021-02,REP0037,West,Cardiology,CardioMax 10mg,40,119.0,121.0,101.3,21,67,2,5.76
2021-03,REP0037,West,Cardiology,CardioMax 10mg,41,119.0,134.0,112.2,10,30,0,13.4
2021-04,REP0037,West,Cardiology,CardioMax 10mg,42,119.0,147.0,123.1,13,52,1,11.31
2021-05,REP0037,West,Cardiology,CardioMax 10mg,43,119.0,151.0,126.4,20,77,1,7.55
2021-06,REP0037,West,Cardiology,CardioMax 10mg,44,119.0,147.0,123.1,10,29,1,14.7
2021-07,REP0037,West,Cardiology,CardioMax 10mg,45,119.0,156.0,130.6,16,61,1,9.75
2021-08,REP0037,West,Cardiology,CardioMax 10mg,46,119.0,149.0,124.7,22,79,1,6.77
2021-09,REP0037,West,Cardiology,CardioMax 10mg,47,119.0,135.0,113.0,15,45,1,9.0
2021-10,REP0037,West,Cardiology,CardioMax 10mg,48,119.0,141.0,118.0,17,48,4,8.29
2021-11,REP0037,West,Cardiology,CardioMax 10mg,49,119.0,131.0,109.7,12,38,2,10.92
2021-12,REP0037,West,Cardiology,CardioMax 10mg,50,119.0,143.0,119.7,13,53,3,11.0
2022-01,REP0037,West,Cardiology,CardioMax 10mg,51,119.0,122.0,102.1,16,47,1,7.62
2022-02,REP0037,West,Cardiology,CardioMax 10mg,52,119.0,135.0,113.0,20,78,1,6.75
2022-03,REP0037,West,Cardiology,CardioMax 10mg,53,119.0,122.0,102.1,17,61,2,7.18
2022-04,REP0037,West,Cardiology,CardioMax 10mg,54,119.0,150.0,125.6,18,75,2,8.33
2022-05,REP0037,West,Cardiology,CardioMax 10mg,55,119.0,156.0,130.6,15,51,3,10.4
2022-06,REP0037,West,Cardiology,CardioMax 10mg,56,119.0,162.0,135.6,17,55,3,9.53
2022-07,REP0037,West,Cardiology,CardioMax 10mg,57,119.0,188.0,157.4,19,67,2,9.89
2022-08,REP0037,West,Cardiology,CardioMax 10mg,58,119.0,127.0,106.3,20,71,2,6.35
2022-09,REP0037,West,Cardiology,CardioMax 10mg,59,119.0,140.0,117.2,16,52,3,8.75
2022-10,REP0037,West,Cardiology,CardioMax 10mg,60,119.0,136.0,113.8,26,94,0,5.23
2022-11,REP0037,West,Cardiology,CardioMax 10mg,61,119.0,132.0,110.5,15,34,3,8.8
2022-12,REP0037,West,Cardiology,CardioMax 10mg,62,119.0,139.0,116.4,20,71,0,6.95
2023-01,REP0037,West,Cardiology,CardioMax 10mg,63,119.0,130.0,108.8,21,65,0,6.19
2023-02,REP0037,West,Cardiology,CardioMax 10mg,64,119.0,139.0,116.4,17,60,2,8.18
2023-03,REP0037,West,Cardiology,CardioMax 10mg,65,119.0,159.0,133.1,19,76,0,8.37
2023-04,REP0037,West,Cardiology,CardioMax 10mg,66,119.0,168.0,140.6,20,60,0,8.4
2023-05,REP0037,West,Cardiology,CardioMax 10mg,67,119.0,159.0,133.1,15,58,1,10.6
2023-06,REP0037,West,Cardiology,CardioMax 10mg,68,119.0,160.0,133.9,15,61,2,10.67
2023-07,REP0037,West,Cardiology,CardioMax 10mg,69,119.0,167.0,139.8,17,69,1,9.82
2023-08,REP0037,West,Cardiology,CardioMax 10mg,70,119.0,181.0,151.5,18,61,5,10.06
2023-09,REP0037,West,Cardiology,CardioMax 10mg,71,119.0,142.0,118.9,16,46,3,8.88
2023-10,REP0037,West,Cardiology,CardioMax 10mg,72,119.0,166.0,139.0,24,93,1,6.92
2023-11,REP0037,West,Cardiology,CardioMax 10mg,73,119.0,136.0,113.8,11,54,2,12.36
2023-12,REP0037,West,Cardiology,CardioMax 10mg,74,119.0,133.0,111.3,23,72,2,5.78
2021-01,REP0038,North,Cardiology,HeartGuard 5mg,37,186.0,211.0,113.5,17,65,2,12.41
2021-02,REP0038,North,Cardiology,HeartGuard 5mg,38,186.0,175.0,94.1,6,22,1,29.17
2021-03,REP0038,North,Cardiology,HeartGuard 5mg,39,186.0,226.0,121.6,16,72,2,14.12
2021-04,REP0038,North,Cardiology,HeartGuard 5mg,40,186.0,225.0,121.0,19,63,2,11.84
2021-05,REP0038,North,Cardiology,HeartGuard 5mg,41,186.0,220.0,118.4,17,55,0,12.94
2021-06,REP0038,North,Cardiology,HeartGuard 5mg,42,186.0,288.0,154.9,13,45,1,22.15
2021-07,REP0038,North,Cardiology,HeartGuard 5mg,43,186.0,252.0,135.6,12,48,4,21.0
2021-08,REP0038,North,Cardiology,HeartGuard 5mg,44,186.0,221.0,118.9,22,73,3,10.05
2021-09,REP0038,North,Cardiology,HeartGuard 5mg,45,186.0,264.0,142.0,17,47,3,15.53
2021-10,REP0038,North,Cardiology,HeartGuard 5mg,46,186.0,216.0,116.2,20,67,0,10.8
2021-11,REP0038,North,Cardiology,HeartGuard 5mg,47,186.0,222.0,119.4,19,54,2,11.68
2021-12,REP0038,North,Cardiology,HeartGuard 5mg,48,186.0,208.0,111.9,16,68,1,13.0
2022-01,REP0038,North,Cardiology,HeartGuard 5mg,49,186.0,202.0,108.7,21,74,0,9.62
2022-02,REP0038,North,Cardiology,HeartGuard 5mg,50,186.0,218.0,117.3,16,62,2,13.62
2022-03,REP0038,North,Cardiology,HeartGuard 5mg,51,186.0,232.0,124.8,13,43,3,17.85
2022-04,REP0038,North,Cardiology,HeartGuard 5mg,52,186.0,229.0,123.2,17,52,0,13.47
2022-05,REP0038,North,Cardiology,HeartGuard 5mg,53,186.0,254.0,136.6,18,78,1,14.11
2022-06,REP0038,North,Cardiology,HeartGuard 5mg,54,186.0,259.0,139.3,12,46,2,21.58
2022-07,REP0038,North,Cardiology,HeartGuard 5mg,55,186.0,288.0,154.9,22,79,1,13.09
2022-08,REP0038,North,Cardiology,HeartGuard 5mg,56,186.0,253.0,136.1,17,67,2,14.88
2022-09,REP0038,North,Cardiology,HeartGuard 5mg,57,186.0,230.0,123.7,12,52,2,19.17
2022-10,REP0038,North,Cardiology,HeartGuard 5mg,58,186.0,216.0,116.2,20,70,3,10.8
2022-11,REP0038,North,Cardiology,HeartGuard 5mg,59,186.0,180.0,96.8,16,68,2,11.25
2022-12,REP0038,North,Cardiology,HeartGuard 5mg,60,186.0,239.0,128.6,13,54,3,18.38
2023-01,REP0038,North,Cardiology,HeartGuard 5mg,61,186.0,185.0,99.5,16,55,0,11.56
2023-02,REP0038,North,Cardiology,HeartGuard 5mg,62,186.0,220.0,118.4,21,70,2,10.48
2023-03,REP0038,North,Cardiology,HeartGuard 5mg,63,186.0,246.0,132.3,17,53,2,14.47
2023-04,REP0038,North,Cardiology,HeartGuard 5mg,64,186.0,224.0,120.5,18,74,1,12.44
2023-05,REP0038,North,Cardiology,HeartGuard 5mg,65,186.0,252.0,135.6,20,71,2,12.6
2023-06,REP0038,North,Cardiology,HeartGuard 5mg,66,186.0,273.0,146.9,8,37,4,34.12
2023-07,REP0038,North,Cardiology,HeartGuard 5mg,67,186.0,297.0,159.8,6,24,1,49.5
2023-08,REP0038,North,Cardiology,HeartGuard 5mg,68,186.0,237.0,127.5,18,61,2,13.17
2023-09,REP0038,North,Cardiology,HeartGuard 5mg,69,186.0,247.0,132.9,13,40,1,19.0
2023-10,REP0038,North,Cardiology,HeartGuard 5mg,70,186.0,200.0,107.6,12,40,3,16.67
2023-11,REP0038,North,Cardiology,HeartGuard 5mg,71,186.0,213.0,114.6,14,39,2,15.21
2023-12,REP0038,North,Cardiology,HeartGuard 5mg,72,186.0,240.0,129.1,26,93,2,9.23
2021-01,REP0039,North,Cardiology,BPControl 20mg,18,149.0,128.0,85.8,15,51,2,8.53
2021-02,REP0039,North,Cardiology,BPControl 20mg,19,149.0,139.0,93.2,17,59,1,8.18
2021-03,REP0039,North,Cardiology,BPControl 20mg,20,149.0,144.0,96.5,9,39,2,16.0
2021-04,REP0039,North,Cardiology,BPControl 20mg,21,149.0,148.0,99.2,25,88,0,5.92
2021-05,REP0039,North,Cardiology,BPControl 20mg,22,149.0,177.0,118.7,19,69,1,9.32
2021-06,REP0039,North,Cardiology,BPControl 20mg,23,149.0,174.0,116.7,16,60,0,10.88
2021-07,REP0039,North,Cardiology,BPControl 20mg,24,149.0,161.0,107.9,24,77,1,6.71
2021-08,REP0039,North,Cardiology,BPControl 20mg,25,149.0,155.0,103.9,13,27,1,11.92
2021-09,REP0039,North,Cardiology,BPControl 20mg,26,149.0,154.0,103.2,17,58,2,9.06
2021-10,REP0039,North,Cardiology,BPControl 20mg,27,149.0,155.0,103.9,17,54,1,9.12
2021-11,REP0039,North,Cardiology,BPControl 20mg,28,149.0,144.0,96.5,23,75,2,6.26
2021-12,REP0039,North,Cardiology,BPControl 20mg,29,149.0,139.0,93.2,14,49,0,9.93
2022-01,REP0039,North,Cardiology,BPControl 20mg,30,149.0,119.0,79.8,19,63,2,6.26
2022-02,REP0039,North,Cardiology,BPControl 20mg,31,149.0,146.0,97.9,14,48,0,10.43
2022-03,REP0039,North,Cardiology,BPControl 20mg,32,149.0,173.0,116.0,12,40,0,14.42
2022-04,REP0039,North,Cardiology,BPControl 20mg,33,149.0,173.0,116.0,16,51,3,10.81
2022-05,REP0039,North,Cardiology,BPControl 20mg,34,149.0,174.0,116.7,20,62,0,8.7
2022-06,REP0039,North,Cardiology,BPControl 20mg,35,149.0,178.0,119.3,16,61,1,11.12
2022-07,REP0039,North,Cardiology,BPControl 20mg,36,149.0,178.0,119.3,11,53,1,16.18
2022-08,REP0039,North,Cardiology,BPControl 20mg,37,149.0,178.0,119.3,14,51,0,12.71
2022-09,REP0039,North,Cardiology,BPControl 20mg,38,149.0,165.0,110.6,16,56,2,10.31
2022-10,REP0039,North,Cardiology,BPControl 20mg,39,149.0,136.0,91.2,15,56,4,9.07
2022-11,REP0039,North,Cardiology,BPControl 20mg,40,149.0,142.0,95.2,20,69,4,7.1
2022-12,REP0039,North,Cardiology,BPControl 20mg,41,149.0,122.0,81.8,18,49,0,6.78
2023-01,REP0039,North,Cardiology,BPControl 20mg,42,149.0,149.0,99.9,18,60,1,8.28
2023-02,REP0039,North,Cardiology,BPControl 20mg,43,149.0,191.0,128.0,16,60,1,11.94
2023-03,REP0039,North,Cardiology,BPControl 20mg,44,149.0,167.0,112.0,17,56,4,9.82
2023-04,REP0039,North,Cardiology,BPControl 20mg,45,149.0,190.0,127.4,18,44,1,10.56
2023-05,REP0039,North,Cardiology,BPControl 20mg,46,149.0,221.0,148.2,17,68,3,13.0
2023-06,REP0039,North,Cardiology,BPControl 20mg,47,149.0,188.0,126.0,14,29,2,13.43
2023-07,REP0039,North,Cardiology,BPControl 20mg,48,149.0,171.0,114.6,18,53,1,9.5
2023-08,REP0039,North,Cardiology,BPControl 20mg,49,149.0,177.0,118.7,19,57,3,9.32
2023-09,REP0039,North,Cardiology,BPControl 20mg,50,149.0,159.0,106.6,11,37,2,14.45
2023-10,REP0039,North,Cardiology,BPControl 20mg,51,149.0,159.0,106.6,23,78,1,6.91
2023-11,REP0039,North,Cardiology,BPControl 20mg,52,149.0,137.0,91.8,21,74,1,6.52
2023-12,REP0039,North,Cardiology,BPControl 20mg,53,149.0,126.0,84.5,23,70,1,5.48
2021-01,REP0040,East,Oncology,ImmunoBoost 25mg,22,137.0,141.0,102.9,14,50,0,10.07
2021-02,REP0040,East,Oncology,ImmunoBoost 25mg,23,137.0,163.0,119.0,13,42,2,12.54
2021-03,REP0040,East,Oncology,ImmunoBoost 25mg,24,137.0,158.0,115.3,17,51,4,9.29
2021-04,REP0040,East,Oncology,ImmunoBoost 25mg,25,137.0,178.0,130.0,13,46,0,13.69
2021-05,REP0040,East,Oncology,ImmunoBoost 25mg,26,137.0,203.0,148.2,18,55,2,11.28
2021-06,REP0040,East,Oncology,ImmunoBoost 25mg,27,137.0,178.0,130.0,12,45,2,14.83
2021-07,REP0040,East,Oncology,ImmunoBoost 25mg,28,137.0,196.0,143.1,18,63,2,10.89
2021-08,REP0040,East,Oncology,ImmunoBoost 25mg,29,137.0,196.0,143.1,16,59,2,12.25
2021-09,REP0040,East,Oncology,ImmunoBoost 25mg,30,137.0,169.0,123.4,16,56,1,10.56
2021-10,REP0040,East,Oncology,ImmunoBoost 25mg,31,137.0,179.0,130.7,16,48,1,11.19
2021-11,REP0040,East,Oncology,ImmunoBoost 25mg,32,137.0,147.0,107.3,18,59,2,8.17
2021-12,REP0040,East,Oncology,ImmunoBoost 25mg,33,137.0,148.0,108.0,21,74,2,7.05
2022-01,REP0040,East,Oncology,ImmunoBoost 25mg,34,137.0,156.0,113.9,21,65,0,7.43
2022-02,REP0040,East,Oncology,ImmunoBoost 25mg,35,137.0,179.0,130.7,20,68,2,8.95
2022-03,REP0040,East,Oncology,ImmunoBoost 25mg,36,137.0,163.0,119.0,18,55,3,9.06
2022-04,REP0040,East,Oncology,ImmunoBoost 25mg,37,137.0,182.0,132.9,18,55,2,10.11
2022-05,REP0040,East,Oncology,ImmunoBoost 25mg,38,137.0,174.0,127.0,15,53,5,11.6
2022-06,REP0040,East,Oncology,ImmunoBoost 25mg,39,137.0,193.0,140.9,7,19,2,27.57
2022-07,REP0040,East,Oncology,ImmunoBoost 25mg,40,137.0,172.0,125.6,21,74,3,8.19
2022-08,REP0040,East,Oncology,ImmunoBoost 25mg,41,137.0,174.0,127.0,15,57,1,11.6
2022-09,REP0040,East,Oncology,ImmunoBoost 25mg,42,137.0,171.0,124.8,24,88,0,7.12
2022-10,REP0040,East,Oncology,ImmunoBoost 25mg,43,137.0,173.0,126.3,20,79,0,8.65
2022-11,REP0040,East,Oncology,ImmunoBoost 25mg,44,137.0,160.0,116.8,18,55,3,8.89
2022-12,REP0040,East,Oncology,ImmunoBoost 25mg,45,137.0,150.0,109.5,22,71,0,6.82
2023-01,REP0040,East,Oncology,ImmunoBoost 25mg,46,137.0,154.0,112.4,18,58,0,8.56
2023-02,REP0040,East,Oncology,ImmunoBoost 25mg,47,137.0,170.0,124.1,19,71,1,8.95
2023-03,REP0040,East,Oncology,ImmunoBoost 25mg,48,137.0,170.0,124.1,23,67,1,7.39
2023-04,REP0040,East,Oncology,ImmunoBoost 25mg,49,137.0,190.0,138.7,20,71,0,9.5
2023-05,REP0040,East,Oncology,ImmunoBoost 25mg,50,137.0,214.0,156.2,18,49,2,11.89
2023-06,REP0040,East,Oncology,ImmunoBoost 25mg,51,137.0,207.0,151.1,25,90,0,8.28
2023-07,REP0040,East,Oncology,ImmunoBoost 25mg,52,137.0,175.0,127.8,23,74,0,7.61
2023-08,REP0040,East,Oncology,ImmunoBoost 25mg,53,137.0,205.0,149.7,16,63,0,12.81
2023-09,REP0040,East,Oncology,ImmunoBoost 25mg,54,137.0,201.0,146.7,21,67,0,9.57
2023-10,REP0040,East,Oncology,ImmunoBoost 25mg,55,137.0,201.0,146.7,17,53,3,11.82
2023-11,REP0040,East,Oncology,ImmunoBoost 25mg,56,137.0,175.0,127.8,22,76,4,7.95
2023-12,REP0040,East,Oncology,ImmunoBoost 25mg,57,137.0,143.0,104.4,15,55,3,9.53
2021-01,REP0041,East,Cardiology,HeartGuard 5mg,21,138.0,133.0,96.2,13,47,0,10.23
2021-02,REP0041,East,Cardiology,HeartGuard 5mg,22,138.0,128.0,92.6,20,61,2,6.4
2021-03,REP0041,East,Cardiology,HeartGuard 5mg,23,138.0,123.0,89.0,22,71,0,5.59
2021-04,REP0041,East,Cardiology,HeartGuard 5mg,24,138.0,132.0,95.5,15,37,1,8.8
2021-05,REP0041,East,Cardiology,HeartGuard 5mg,25,138.0,169.0,122.3,17,50,2,9.94
2021-06,REP0041,East,Cardiology,HeartGuard 5mg,26,138.0,160.0,115.7,25,93,2,6.4
2021-07,REP0041,East,Cardiology,HeartGuard 5mg,27,138.0,168.0,121.5,17,58,3,9.88
2021-08,REP0041,East,Cardiology,HeartGuard 5mg,28,138.0,131.0,94.8,21,72,1,6.24
2021-09,REP0041,East,Cardiology,HeartGuard 5mg,29,138.0,137.0,99.1,18,62,1,7.61
2021-10,REP0041,East,Cardiology,HeartGuard 5mg,30,138.0,127.0,91.9,10,29,1,12.7
2021-11,REP0041,East,Cardiology,HeartGuard 5mg,31,138.0,131.0,94.8,25,82,0,5.24
2021-12,REP0041,East,Cardiology,HeartGuard 5mg,32,138.0,120.0,86.8,18,67,2,6.67
2022-01,REP0041,East,Cardiology,HeartGuard 5mg,33,138.0,139.0,100.5,21,71,4,6.62
2022-02,REP0041,East,Cardiology,HeartGuard 5mg,34,138.0,133.0,96.2,18,73,2,7.39
2022-03,REP0041,East,Cardiology,HeartGuard 5mg,35,138.0,120.0,86.8,18,69,0,6.67
2022-04,REP0041,East,Cardiology,HeartGuard 5mg,36,138.0,165.0,119.4,19,75,1,8.68
2022-05,REP0041,East,Cardiology,HeartGuard 5mg,37,138.0,176.0,127.3,18,77,5,9.78
2022-06,REP0041,East,Cardiology,HeartGuard 5mg,38,138.0,187.0,135.3,19,85,2,9.84
2022-07,REP0041,East,Cardiology,HeartGuard 5mg,39,138.0,152.0,110.0,17,65,2,8.94
2022-08,REP0041,East,Cardiology,HeartGuard 5mg,40,138.0,144.0,104.2,13,42,2,11.08
2022-09,REP0041,East,Cardiology,HeartGuard 5mg,41,138.0,158.0,114.3,18,56,4,8.78
2022-10,REP0041,East,Cardiology,HeartGuard 5mg,42,138.0,129.0,93.3,23,86,3,5.61
2022-11,REP0041,East,Cardiology,HeartGuard 5mg,43,138.0,131.0,94.8,17,59,1,7.71
2022-12,REP0041,East,Cardiology,HeartGuard 5mg,44,138.0,136.0,98.4,24,73,1,5.67
2023-01,REP0041,East,Cardiology,HeartGuard 5mg,45,138.0,128.0,92.6,17,58,2,7.53
2023-02,REP0041,East,Cardiology,HeartGuard 5mg,46,138.0,144.0,104.2,19,69,2,7.58
2023-03,REP0041,East,Cardiology,HeartGuard 5mg,47,138.0,162.0,117.2,17,72,5,9.53
2023-04,REP0041,East,Cardiology,HeartGuard 5mg,48,138.0,173.0,125.1,18,67,0,9.61
2023-05,REP0041,East,Cardiology,HeartGuard 5mg,49,138.0,173.0,125.1,15,56,1,11.53
2023-06,REP0041,East,Cardiology,HeartGuard 5mg,50,138.0,169.0,122.3,10,25,2,16.9
2023-07,REP0041,East,Cardiology,HeartGuard 5mg,51,138.0,160.0,115.7,22,69,2,7.27
2023-08,REP0041,East,Cardiology,HeartGuard 5mg,52,138.0,156.0,112.8,19,54,1,8.21
2023-09,REP0041,East,Cardiology,HeartGuard 5mg,53,138.0,146.0,105.6,21,77,0,6.95
2023-10,REP0041,East,Cardiology,HeartGuard 5mg,54,138.0,146.0,105.6,14,56,3,10.43
2023-11,REP0041,East,Cardiology,HeartGuard 5mg,55,138.0,125.0,90.4,21,66,1,5.95
2023-12,REP0041,East,Cardiology,HeartGuard 5mg,56,138.0,140.0,101.3,25,79,3,5.6
2021-01,REP0042,East,Orthopedics,JointFlex 15mg,24,220.0,282.0,128.4,20,75,1,14.1
2021-02,REP0042,East,Orthopedics,JointFlex 15mg,25,220.0,238.0,108.3,21,62,3,11.33
2021-03,REP0042,East,Orthopedics,JointFlex 15mg,26,220.0,269.0,122.5,11,38,3,24.45
2021-04,REP0042,East,Orthopedics,JointFlex 15mg,27,220.0,281.0,127.9,24,89,2,11.71
